#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Analog Discovery
#Serial Number: SN:210244692736
#Date Time: 2015-11-17 12:41::53.058

Time (s),Channel 2 (V)
-8.028e-05,5.00654212669526
-8.024e-05,5.00654212669526
-8.02e-05,5.007534997316
-8.016e-05,5.00654212669526
-8.012e-05,5.00654212669526
-8.008e-05,5.00720404044242
-8.004e-05,5.00687308356884
-8e-05,5.00687308356884
-7.996e-05,5.00621116982168
-7.992e-05,5.00621116982168
-7.988e-05,5.00621116982168
-7.984e-05,5.00687308356884
-7.98e-05,5.00621116982168
-7.976e-05,5.00687308356884
-7.972e-05,5.00720404044242
-7.968e-05,5.00621116982168
-7.964e-05,5.00621116982168
-7.96e-05,5.00654212669526
-7.956e-05,5.00654212669526
-7.952e-05,5.00687308356884
-7.948e-05,5.00720404044242
-7.944e-05,5.00621116982168
-7.94e-05,5.007534997316
-7.936e-05,5.00621116982168
-7.932e-05,5.007534997316
-7.928e-05,5.00720404044242
-7.924e-05,5.00521829920094
-7.92e-05,5.007534997316
-7.916e-05,5.00621116982168
-7.912e-05,5.00687308356884
-7.908e-05,5.00720404044242
-7.904e-05,5.00720404044242
-7.9e-05,5.00621116982168
-7.896e-05,5.00621116982168
-7.892e-05,5.00654212669526
-7.888e-05,5.00687308356884
-7.884e-05,5.00720404044242
-7.88e-05,5.00720404044242
-7.876e-05,5.00687308356884
-7.872e-05,5.00720404044242
-7.868e-05,5.00720404044242
-7.864e-05,5.00720404044242
-7.86e-05,5.00654212669526
-7.856e-05,5.00720404044242
-7.852e-05,5.0058802129481
-7.848e-05,5.00621116982168
-7.844e-05,5.00687308356884
-7.84e-05,5.00687308356884
-7.836e-05,5.00720404044242
-7.832e-05,5.00654212669526
-7.828e-05,5.00720404044242
-7.824e-05,5.00720404044242
-7.82e-05,5.00654212669526
-7.816e-05,5.00654212669526
-7.812e-05,5.00786595418958
-7.808e-05,5.007534997316
-7.804e-05,5.00687308356884
-7.8e-05,5.00720404044242
-7.796e-05,5.00654212669526
-7.792e-05,5.00654212669526
-7.788e-05,5.00654212669526
-7.784e-05,5.00654212669526
-7.78e-05,5.00720404044242
-7.776e-05,5.00654212669526
-7.772e-05,5.00720404044242
-7.768e-05,5.00621116982168
-7.764e-05,5.00621116982168
-7.76e-05,5.00720404044242
-7.756e-05,5.00654212669526
-7.752e-05,5.00687308356884
-7.748e-05,5.00621116982168
-7.744e-05,5.00720404044242
-7.74e-05,5.00621116982168
-7.736e-05,5.00720404044242
-7.732e-05,5.00720404044242
-7.728e-05,5.00654212669526
-7.724e-05,5.007534997316
-7.72e-05,5.00687308356884
-7.716e-05,5.00654212669526
-7.712e-05,5.00621116982168
-7.708e-05,5.00621116982168
-7.704e-05,5.00687308356884
-7.7e-05,5.00687308356884
-7.696e-05,5.00654212669526
-7.692e-05,5.00687308356884
-7.688e-05,5.00720404044242
-7.684e-05,5.00687308356884
-7.68e-05,5.00687308356884
-7.676e-05,5.00621116982168
-7.672e-05,5.00720404044242
-7.668e-05,5.0058802129481
-7.664e-05,5.00687308356884
-7.66e-05,5.00687308356884
-7.656e-05,5.00621116982168
-7.652e-05,5.00687308356884
-7.648e-05,5.00654212669526
-7.644e-05,5.00687308356884
-7.64e-05,5.00621116982168
-7.636e-05,5.00654212669526
-7.632e-05,5.00621116982168
-7.628e-05,5.00654212669526
-7.624e-05,5.00654212669526
-7.62e-05,5.00621116982168
-7.616e-05,5.0058802129481
-7.612e-05,5.00687308356884
-7.608e-05,5.00621116982168
-7.604e-05,5.00621116982168
-7.6e-05,5.00621116982168
-7.596e-05,5.00654212669526
-7.592e-05,5.00687308356884
-7.588e-05,5.00654212669526
-7.584e-05,5.00687308356884
-7.58e-05,5.00687308356884
-7.576e-05,5.00654212669526
-7.572e-05,5.00621116982168
-7.568e-05,5.00687308356884
-7.564e-05,5.00687308356884
-7.56e-05,5.0058802129481
-7.556e-05,5.0058802129481
-7.552e-05,5.0058802129481
-7.548e-05,5.00621116982168
-7.544e-05,5.00621116982168
-7.54e-05,5.0058802129481
-7.536e-05,5.0058802129481
-7.532e-05,5.0058802129481
-7.528e-05,5.00687308356884
-7.524e-05,5.00654212669526
-7.52e-05,5.00687308356884
-7.516e-05,5.00621116982168
-7.512e-05,5.00621116982168
-7.508e-05,5.00654212669526
-7.504e-05,5.00720404044242
-7.5e-05,5.00720404044242
-7.496e-05,5.00621116982168
-7.492e-05,5.00621116982168
-7.488e-05,5.0058802129481
-7.484e-05,5.0058802129481
-7.48e-05,5.0058802129481
-7.476e-05,5.00687308356884
-7.472e-05,5.00654212669526
-7.468e-05,5.00554925607452
-7.464e-05,5.00621116982168
-7.46e-05,5.00621116982168
-7.456e-05,5.00654212669526
-7.452e-05,5.007534997316
-7.448e-05,5.00687308356884
-7.444e-05,5.0058802129481
-7.44e-05,5.00621116982168
-7.436e-05,5.00621116982168
-7.432e-05,5.00554925607452
-7.428e-05,5.00621116982168
-7.424e-05,5.00687308356884
-7.42e-05,5.00621116982168
-7.416e-05,5.00621116982168
-7.412e-05,5.00621116982168
-7.408e-05,5.00687308356884
-7.404e-05,5.00621116982168
-7.4e-05,5.00687308356884
-7.396e-05,5.00554925607452
-7.392e-05,5.0058802129481
-7.388e-05,5.00621116982168
-7.384e-05,5.00488734232736
-7.38e-05,5.0058802129481
-7.376e-05,5.00621116982168
-7.372e-05,5.00621116982168
-7.368e-05,5.00554925607452
-7.364e-05,5.00621116982168
-7.36e-05,5.00654212669526
-7.356e-05,5.00554925607452
-7.352e-05,5.00720404044242
-7.348e-05,5.0058802129481
-7.344e-05,5.0058802129481
-7.34e-05,5.00621116982168
-7.336e-05,5.0058802129481
-7.332e-05,5.00554925607452
-7.328e-05,5.00654212669526
-7.324e-05,5.00554925607452
-7.32e-05,5.00554925607452
-7.316e-05,5.00621116982168
-7.312e-05,5.0058802129481
-7.308e-05,5.00521829920094
-7.304e-05,5.00687308356884
-7.3e-05,5.00621116982168
-7.296e-05,5.00621116982168
-7.292e-05,5.00654212669526
-7.288e-05,5.0058802129481
-7.284e-05,5.00654212669526
-7.28e-05,5.00621116982168
-7.276e-05,5.00621116982168
-7.272e-05,5.00488734232736
-7.268e-05,5.0058802129481
-7.264e-05,5.00621116982168
-7.26e-05,5.00521829920094
-7.256e-05,5.00521829920094
-7.252e-05,5.00554925607452
-7.248e-05,5.00488734232736
-7.244e-05,5.00554925607452
-7.24e-05,5.00621116982168
-7.236e-05,5.00521829920094
-7.232e-05,5.00521829920094
-7.228e-05,5.0058802129481
-7.224e-05,5.0058802129481
-7.22e-05,5.0058802129481
-7.216e-05,5.0058802129481
-7.212e-05,5.00621116982168
-7.208e-05,5.00488734232736
-7.204e-05,5.00621116982168
-7.2e-05,5.00521829920094
-7.196e-05,5.00621116982168
-7.192e-05,5.0058802129481
-7.188e-05,5.0058802129481
-7.184e-05,5.00621116982168
-7.18e-05,5.00621116982168
-7.176e-05,5.00554925607452
-7.172e-05,5.00521829920094
-7.168e-05,5.00621116982168
-7.164e-05,5.00621116982168
-7.16e-05,5.00654212669526
-7.156e-05,5.0058802129481
-7.152e-05,5.00621116982168
-7.148e-05,5.00654212669526
-7.144e-05,5.0058802129481
-7.14e-05,5.00554925607452
-7.136e-05,5.00554925607452
-7.132e-05,5.0058802129481
-7.128e-05,5.00554925607452
-7.124e-05,5.00521829920094
-7.12e-05,5.00488734232736
-7.116e-05,5.00621116982168
-7.112e-05,5.00554925607452
-7.108e-05,5.00621116982168
-7.104e-05,5.0058802129481
-7.1e-05,5.00654212669526
-7.096e-05,5.0058802129481
-7.092e-05,5.00654212669526
-7.088e-05,5.0058802129481
-7.084e-05,5.00621116982168
-7.08e-05,5.00521829920094
-7.076e-05,5.00654212669526
-7.072e-05,5.00621116982168
-7.068e-05,5.0058802129481
-7.064e-05,5.00554925607452
-7.06e-05,5.00521829920094
-7.056e-05,5.00554925607452
-7.052e-05,5.00654212669526
-7.048e-05,5.00521829920094
-7.044e-05,5.0058802129481
-7.04e-05,5.00488734232736
-7.036e-05,5.0058802129481
-7.032e-05,5.0058802129481
-7.028e-05,5.0058802129481
-7.024e-05,5.00455638545378
-7.02e-05,5.0058802129481
-7.016e-05,5.00621116982168
-7.012e-05,5.00554925607452
-7.008e-05,5.0058802129481
-7.004e-05,5.00521829920094
-7e-05,5.0058802129481
-6.996e-05,5.0058802129481
-6.992e-05,5.00687308356884
-6.988e-05,5.00521829920094
-6.984e-05,5.00554925607452
-6.98e-05,5.00687308356884
-6.976e-05,5.0058802129481
-6.972e-05,5.00521829920094
-6.968e-05,5.00521829920094
-6.964e-05,5.00554925607452
-6.96e-05,5.00521829920094
-6.956e-05,5.0058802129481
-6.952e-05,5.00621116982168
-6.948e-05,5.0058802129481
-6.944e-05,5.00654212669526
-6.94e-05,5.00621116982168
-6.936e-05,5.00554925607452
-6.932e-05,5.00621116982168
-6.928e-05,5.00654212669526
-6.924e-05,5.0058802129481
-6.92e-05,5.00654212669526
-6.916e-05,5.0058802129481
-6.912e-05,5.00687308356884
-6.908e-05,5.00621116982168
-6.904e-05,5.0058802129481
-6.9e-05,5.00621116982168
-6.896e-05,5.00654212669526
-6.892e-05,5.00687308356884
-6.888e-05,5.00720404044242
-6.884e-05,5.00621116982168
-6.88e-05,5.00687308356884
-6.876e-05,5.00621116982168
-6.872e-05,5.00654212669526
-6.868e-05,5.00554925607452
-6.864e-05,5.0058802129481
-6.86e-05,5.0058802129481
-6.856e-05,5.00687308356884
-6.852e-05,5.00654212669526
-6.848e-05,5.00621116982168
-6.844e-05,5.00687308356884
-6.84e-05,5.0058802129481
-6.836e-05,5.00621116982168
-6.832e-05,5.00521829920094
-6.828e-05,5.00621116982168
-6.824e-05,5.0058802129481
-6.82e-05,5.00621116982168
-6.816e-05,5.0058802129481
-6.812e-05,5.00621116982168
-6.808e-05,5.00687308356884
-6.804e-05,5.0058802129481
-6.8e-05,5.00621116982168
-6.796e-05,5.00654212669526
-6.792e-05,5.0058802129481
-6.788e-05,5.00654212669526
-6.784e-05,5.0058802129481
-6.78e-05,5.00621116982168
-6.776e-05,5.00521829920094
-6.772e-05,5.0058802129481
-6.768e-05,5.0058802129481
-6.764e-05,5.0058802129481
-6.76e-05,5.00654212669526
-6.756e-05,5.0058802129481
-6.752e-05,5.0058802129481
-6.748e-05,5.0058802129481
-6.744e-05,5.0058802129481
-6.74e-05,5.00554925607452
-6.736e-05,5.00621116982168
-6.732e-05,5.0058802129481
-6.728e-05,5.00621116982168
-6.724e-05,5.00621116982168
-6.72e-05,5.00621116982168
-6.716e-05,5.00621116982168
-6.712e-05,5.00554925607452
-6.708e-05,5.00554925607452
-6.704e-05,5.00687308356884
-6.7e-05,5.00554925607452
-6.696e-05,5.00687308356884
-6.692e-05,5.0058802129481
-6.688e-05,5.00521829920094
-6.684e-05,5.00654212669526
-6.68e-05,5.00521829920094
-6.676e-05,5.00554925607452
-6.672e-05,5.00621116982168
-6.668e-05,5.00621116982168
-6.664e-05,5.00621116982168
-6.66e-05,5.0058802129481
-6.656e-05,5.00554925607452
-6.652e-05,5.00621116982168
-6.648e-05,5.00521829920094
-6.644e-05,5.00654212669526
-6.64e-05,5.00621116982168
-6.636e-05,5.00521829920094
-6.632e-05,5.00654212669526
-6.628e-05,5.0058802129481
-6.624e-05,5.00654212669526
-6.62e-05,5.00621116982168
-6.616e-05,5.00654212669526
-6.612e-05,5.0058802129481
-6.608e-05,5.00554925607452
-6.604e-05,5.00621116982168
-6.6e-05,5.00654212669526
-6.596e-05,5.00621116982168
-6.592e-05,5.00621116982168
-6.588e-05,5.0058802129481
-6.584e-05,5.00621116982168
-6.58e-05,5.00621116982168
-6.576e-05,5.00687308356884
-6.572e-05,5.00687308356884
-6.568e-05,5.0058802129481
-6.564e-05,5.00521829920094
-6.56e-05,5.00621116982168
-6.556e-05,5.00621116982168
-6.552e-05,5.00687308356884
-6.548e-05,5.00621116982168
-6.544e-05,5.00621116982168
-6.54e-05,5.00621116982168
-6.536e-05,5.00687308356884
-6.532e-05,5.00621116982168
-6.528e-05,5.00720404044242
-6.524e-05,5.00654212669526
-6.52e-05,5.00654212669526
-6.516e-05,5.007534997316
-6.512e-05,5.00687308356884
-6.508e-05,5.00654212669526
-6.504e-05,5.00720404044242
-6.5e-05,5.00687308356884
-6.496e-05,5.00654212669526
-6.492e-05,5.00654212669526
-6.488e-05,5.00687308356884
-6.484e-05,5.00654212669526
-6.48e-05,5.00687308356884
-6.476e-05,5.00720404044242
-6.472e-05,5.00687308356884
-6.468e-05,5.00687308356884
-6.464e-05,5.00621116982168
-6.46e-05,5.00654212669526
-6.456e-05,5.00687308356884
-6.452e-05,5.0058802129481
-6.448e-05,5.00654212669526
-6.444e-05,5.00621116982168
-6.44e-05,5.00687308356884
-6.436e-05,5.00687308356884
-6.432e-05,5.00621116982168
-6.428e-05,5.0058802129481
-6.424e-05,5.00654212669526
-6.42e-05,5.00654212669526
-6.416e-05,5.00654212669526
-6.412e-05,5.00621116982168
-6.408e-05,5.0058802129481
-6.404e-05,5.0058802129481
-6.4e-05,5.00621116982168
-6.396e-05,5.00654212669526
-6.392e-05,5.00687308356884
-6.388e-05,5.0058802129481
-6.384e-05,5.00521829920094
-6.38e-05,5.0058802129481
-6.376e-05,5.00521829920094
-6.372e-05,5.0058802129481
-6.368e-05,5.00720404044242
-6.364e-05,5.00621116982168
-6.36e-05,5.00654212669526
-6.356e-05,5.0058802129481
-6.352e-05,5.00687308356884
-6.348e-05,5.0058802129481
-6.344e-05,5.00687308356884
-6.34e-05,5.0058802129481
-6.336e-05,5.00554925607452
-6.332e-05,5.0058802129481
-6.328e-05,5.00720404044242
-6.324e-05,5.00654212669526
-6.32e-05,5.00654212669526
-6.316e-05,5.00687308356884
-6.312e-05,5.00621116982168
-6.308e-05,5.00687308356884
-6.304e-05,5.00687308356884
-6.3e-05,5.00621116982168
-6.296e-05,5.00654212669526
-6.292e-05,5.00720404044242
-6.288e-05,5.00687308356884
-6.284e-05,5.00621116982168
-6.28e-05,5.00654212669526
-6.276e-05,5.00687308356884
-6.272e-05,5.00621116982168
-6.268e-05,5.00720404044242
-6.264e-05,5.00687308356884
-6.26e-05,5.00621116982168
-6.256e-05,5.00720404044242
-6.252e-05,5.00654212669526
-6.248e-05,5.00687308356884
-6.244e-05,5.00621116982168
-6.24e-05,5.00687308356884
-6.236e-05,5.00687308356884
-6.232e-05,5.00720404044242
-6.228e-05,5.00720404044242
-6.224e-05,5.00687308356884
-6.22e-05,5.0058802129481
-6.216e-05,5.00654212669526
-6.212e-05,5.00654212669526
-6.208e-05,5.00654212669526
-6.204e-05,5.00621116982168
-6.2e-05,5.00687308356884
-6.196e-05,5.00621116982168
-6.192e-05,5.00554925607452
-6.188e-05,5.00654212669526
-6.184e-05,5.00621116982168
-6.18e-05,5.00554925607452
-6.176e-05,5.0058802129481
-6.172e-05,5.00720404044242
-6.168e-05,5.00654212669526
-6.164e-05,5.00687308356884
-6.16e-05,5.00720404044242
-6.156e-05,5.00621116982168
-6.152e-05,5.00654212669526
-6.148e-05,5.00654212669526
-6.144e-05,5.00654212669526
-6.14e-05,5.00786595418958
-6.136e-05,5.00654212669526
-6.132e-05,5.00654212669526
-6.128e-05,5.00621116982168
-6.124e-05,5.00720404044242
-6.12e-05,5.00654212669526
-6.116e-05,5.00621116982168
-6.112e-05,5.00654212669526
-6.108e-05,5.00687308356884
-6.104e-05,5.00687308356884
-6.1e-05,5.00687308356884
-6.096e-05,5.007534997316
-6.092e-05,5.00687308356884
-6.088e-05,5.00720404044242
-6.084e-05,5.00621116982168
-6.08e-05,5.00654212669526
-6.076e-05,5.00687308356884
-6.072e-05,5.00720404044242
-6.068e-05,5.00687308356884
-6.064e-05,5.00720404044242
-6.06e-05,5.00654212669526
-6.056e-05,5.00621116982168
-6.052e-05,5.007534997316
-6.048e-05,5.00720404044242
-6.044e-05,5.00687308356884
-6.04e-05,5.00687308356884
-6.036e-05,5.00654212669526
-6.032e-05,5.00621116982168
-6.028e-05,5.00687308356884
-6.024e-05,5.007534997316
-6.02e-05,5.007534997316
-6.016e-05,5.00720404044242
-6.012e-05,5.007534997316
-6.008e-05,5.007534997316
-6.004e-05,5.00720404044242
-6e-05,5.00687308356884
-5.996e-05,5.00720404044242
-5.992e-05,5.00687308356884
-5.988e-05,5.00786595418958
-5.984e-05,5.00621116982168
-5.98e-05,5.00654212669526
-5.976e-05,5.007534997316
-5.972e-05,5.00654212669526
-5.968e-05,5.00654212669526
-5.964e-05,5.00621116982168
-5.96e-05,5.00720404044242
-5.956e-05,5.00786595418958
-5.952e-05,5.00720404044242
-5.948e-05,5.007534997316
-5.944e-05,5.00720404044242
-5.94e-05,5.00654212669526
-5.936e-05,5.00720404044242
-5.932e-05,5.00621116982168
-5.928e-05,5.00687308356884
-5.924e-05,5.007534997316
-5.92e-05,5.00654212669526
-5.916e-05,5.00654212669526
-5.912e-05,5.0058802129481
-5.908e-05,5.00621116982168
-5.904e-05,5.00654212669526
-5.9e-05,5.00654212669526
-5.896e-05,5.0058802129481
-5.892e-05,5.00687308356884
-5.888e-05,5.00687308356884
-5.884e-05,5.00621116982168
-5.88e-05,5.00621116982168
-5.876e-05,5.00621116982168
-5.872e-05,5.0058802129481
-5.868e-05,5.00621116982168
-5.864e-05,5.00621116982168
-5.86e-05,5.00654212669526
-5.856e-05,5.00621116982168
-5.852e-05,5.00621116982168
-5.848e-05,5.0058802129481
-5.844e-05,5.00554925607452
-5.84e-05,5.00654212669526
-5.836e-05,5.0058802129481
-5.832e-05,5.0058802129481
-5.828e-05,5.00687308356884
-5.824e-05,5.00521829920094
-5.82e-05,5.00621116982168
-5.816e-05,5.00554925607452
-5.812e-05,5.0058802129481
-5.808e-05,5.00687308356884
-5.804e-05,5.00621116982168
-5.8e-05,5.00621116982168
-5.796e-05,5.00621116982168
-5.792e-05,5.00654212669526
-5.788e-05,5.0058802129481
-5.784e-05,5.00554925607452
-5.78e-05,5.00554925607452
-5.776e-05,5.00521829920094
-5.772e-05,5.00554925607452
-5.768e-05,5.00621116982168
-5.764e-05,5.00521829920094
-5.76e-05,5.0058802129481
-5.756e-05,5.00621116982168
-5.752e-05,5.00654212669526
-5.748e-05,5.00621116982168
-5.744e-05,5.00621116982168
-5.74e-05,5.00621116982168
-5.736e-05,5.0058802129481
-5.732e-05,5.00687308356884
-5.728e-05,5.00654212669526
-5.724e-05,5.0058802129481
-5.72e-05,5.00621116982168
-5.716e-05,5.0058802129481
-5.712e-05,5.00521829920094
-5.708e-05,5.00521829920094
-5.704e-05,5.00621116982168
-5.7e-05,5.0058802129481
-5.696e-05,5.00621116982168
-5.692e-05,5.00521829920094
-5.688e-05,5.00554925607452
-5.684e-05,5.00554925607452
-5.68e-05,5.0058802129481
-5.676e-05,5.00554925607452
-5.672e-05,5.0058802129481
-5.668e-05,5.00554925607452
-5.664e-05,5.00554925607452
-5.66e-05,5.00554925607452
-5.656e-05,5.00654212669526
-5.652e-05,5.00621116982168
-5.648e-05,5.0058802129481
-5.644e-05,5.00621116982168
-5.64e-05,5.00621116982168
-5.636e-05,5.0058802129481
-5.632e-05,5.0058802129481
-5.628e-05,5.00654212669526
-5.624e-05,5.00554925607452
-5.62e-05,5.00554925607452
-5.616e-05,5.00621116982168
-5.612e-05,5.0058802129481
-5.608e-05,5.00554925607452
-5.604e-05,5.00554925607452
-5.6e-05,5.00554925607452
-5.596e-05,5.00621116982168
-5.592e-05,5.00621116982168
-5.588e-05,5.00554925607452
-5.584e-05,5.0058802129481
-5.58e-05,5.00654212669526
-5.576e-05,5.00654212669526
-5.572e-05,5.00554925607452
-5.568e-05,5.0058802129481
-5.564e-05,5.00621116982168
-5.56e-05,5.0058802129481
-5.556e-05,5.0058802129481
-5.552e-05,5.00554925607452
-5.548e-05,5.00521829920094
-5.544e-05,5.00521829920094
-5.54e-05,5.0058802129481
-5.536e-05,5.0042254285802
-5.532e-05,5.00488734232736
-5.528e-05,5.00521829920094
-5.524e-05,5.00521829920094
-5.52e-05,5.0058802129481
-5.516e-05,5.0058802129481
-5.512e-05,5.00554925607452
-5.508e-05,5.0058802129481
-5.504e-05,5.0058802129481
-5.5e-05,5.00554925607452
-5.496e-05,5.00654212669526
-5.492e-05,5.0058802129481
-5.488e-05,5.0058802129481
-5.484e-05,5.0058802129481
-5.48e-05,5.00621116982168
-5.476e-05,5.00621116982168
-5.472e-05,5.00554925607452
-5.468e-05,5.0058802129481
-5.464e-05,5.0058802129481
-5.46e-05,5.00521829920094
-5.456e-05,5.00621116982168
-5.452e-05,5.0058802129481
-5.448e-05,5.00621116982168
-5.444e-05,5.00654212669526
-5.44e-05,5.00621116982168
-5.436e-05,5.00687308356884
-5.432e-05,5.00554925607452
-5.428e-05,5.00687308356884
-5.424e-05,5.00654212669526
-5.42e-05,5.0058802129481
-5.416e-05,5.00654212669526
-5.412e-05,5.0058802129481
-5.408e-05,5.0058802129481
-5.404e-05,5.00554925607452
-5.4e-05,5.00488734232736
-5.396e-05,5.00654212669526
-5.392e-05,5.0058802129481
-5.388e-05,5.00521829920094
-5.384e-05,5.00554925607452
-5.38e-05,5.00621116982168
-5.376e-05,5.0058802129481
-5.372e-05,5.00488734232736
-5.368e-05,5.00621116982168
-5.364e-05,5.0058802129481
-5.36e-05,5.0058802129481
-5.356e-05,5.00554925607452
-5.352e-05,5.0058802129481
-5.348e-05,5.00621116982168
-5.344e-05,5.00621116982168
-5.34e-05,5.00488734232736
-5.336e-05,5.00554925607452
-5.332e-05,5.0058802129481
-5.328e-05,5.00554925607452
-5.324e-05,5.0058802129481
-5.32e-05,5.0058802129481
-5.316e-05,5.00521829920094
-5.312e-05,5.00521829920094
-5.308e-05,5.0058802129481
-5.304e-05,5.00488734232736
-5.3e-05,5.00554925607452
-5.296e-05,5.00621116982168
-5.292e-05,5.00488734232736
-5.288e-05,5.00554925607452
-5.284e-05,5.00621116982168
-5.28e-05,5.00621116982168
-5.276e-05,5.0058802129481
-5.272e-05,5.00554925607452
-5.268e-05,5.00521829920094
-5.264e-05,5.0058802129481
-5.26e-05,5.00521829920094
-5.256e-05,5.00554925607452
-5.252e-05,5.0058802129481
-5.248e-05,5.00554925607452
-5.244e-05,5.00621116982168
-5.24e-05,5.0058802129481
-5.236e-05,5.00554925607452
-5.232e-05,5.00554925607452
-5.228e-05,5.00621116982168
-5.224e-05,5.00521829920094
-5.22e-05,5.00621116982168
-5.216e-05,5.00554925607452
-5.212e-05,5.00488734232736
-5.208e-05,5.0058802129481
-5.204e-05,5.00488734232736
-5.2e-05,5.0058802129481
-5.196e-05,5.00554925607452
-5.192e-05,5.0058802129481
-5.188e-05,5.0058802129481
-5.184e-05,5.00621116982168
-5.18e-05,5.0058802129481
-5.176e-05,5.0058802129481
-5.172e-05,5.00621116982168
-5.168e-05,5.00621116982168
-5.164e-05,5.0058802129481
-5.16e-05,5.0058802129481
-5.156e-05,5.0058802129481
-5.152e-05,5.0058802129481
-5.148e-05,5.00654212669526
-5.144e-05,5.0058802129481
-5.14e-05,5.00488734232736
-5.136e-05,5.00621116982168
-5.132e-05,5.00621116982168
-5.128e-05,5.00621116982168
-5.124e-05,5.00554925607452
-5.12e-05,5.00554925607452
-5.116e-05,5.0058802129481
-5.112e-05,5.00554925607452
-5.108e-05,5.00621116982168
-5.104e-05,5.00488734232736
-5.1e-05,5.00621116982168
-5.096e-05,5.00654212669526
-5.092e-05,5.00654212669526
-5.088e-05,5.00621116982168
-5.084e-05,5.00621116982168
-5.08e-05,5.00621116982168
-5.076e-05,5.0058802129481
-5.072e-05,5.00654212669526
-5.068e-05,5.0058802129481
-5.064e-05,5.00654212669526
-5.06e-05,5.0058802129481
-5.056e-05,5.00654212669526
-5.052e-05,5.00621116982168
-5.048e-05,5.00654212669526
-5.044e-05,5.0058802129481
-5.04e-05,5.00521829920094
-5.036e-05,5.00621116982168
-5.032e-05,5.00621116982168
-5.028e-05,5.0058802129481
-5.024e-05,5.00687308356884
-5.02e-05,5.00521829920094
-5.016e-05,5.00621116982168
-5.012e-05,5.00554925607452
-5.008e-05,5.0058802129481
-5.004e-05,5.00654212669526
-5e-05,5.00720404044242
-4.996e-05,5.00621116982168
-4.992e-05,5.0058802129481
-4.988e-05,5.00621116982168
-4.984e-05,5.00687308356884
-4.98e-05,5.0058802129481
-4.976e-05,5.00654212669526
-4.972e-05,5.00621116982168
-4.968e-05,5.0058802129481
-4.964e-05,5.00554925607452
-4.96e-05,5.00654212669526
-4.956e-05,5.0058802129481
-4.952e-05,5.00687308356884
-4.948e-05,5.00654212669526
-4.944e-05,5.00654212669526
-4.94e-05,5.00621116982168
-4.936e-05,5.00621116982168
-4.932e-05,5.0058802129481
-4.928e-05,5.00654212669526
-4.924e-05,5.00654212669526
-4.92e-05,5.00621116982168
-4.916e-05,5.00654212669526
-4.912e-05,5.00687308356884
-4.908e-05,5.00654212669526
-4.904e-05,5.00654212669526
-4.9e-05,5.00654212669526
-4.896e-05,5.00621116982168
-4.892e-05,5.00654212669526
-4.888e-05,5.007534997316
-4.884e-05,5.00720404044242
-4.88e-05,5.00720404044242
-4.876e-05,5.00654212669526
-4.872e-05,5.00621116982168
-4.868e-05,5.00687308356884
-4.864e-05,5.00654212669526
-4.86e-05,5.00687308356884
-4.856e-05,5.00654212669526
-4.852e-05,5.00654212669526
-4.848e-05,5.00687308356884
-4.844e-05,5.0058802129481
-4.84e-05,5.00654212669526
-4.836e-05,5.00621116982168
-4.832e-05,5.00687308356884
-4.828e-05,5.00720404044242
-4.824e-05,5.00621116982168
-4.82e-05,5.00554925607452
-4.816e-05,5.00621116982168
-4.812e-05,5.0058802129481
-4.808e-05,5.0058802129481
-4.804e-05,5.00687308356884
-4.8e-05,5.00720404044242
-4.796e-05,5.00654212669526
-4.792e-05,5.00654212669526
-4.788e-05,5.00621116982168
-4.784e-05,5.00687308356884
-4.78e-05,5.00654212669526
-4.776e-05,5.00654212669526
-4.772e-05,5.00654212669526
-4.768e-05,5.00687308356884
-4.764e-05,5.00621116982168
-4.76e-05,5.00621116982168
-4.756e-05,5.00687308356884
-4.752e-05,5.00687308356884
-4.748e-05,5.00621116982168
-4.744e-05,5.00720404044242
-4.74e-05,5.00720404044242
-4.736e-05,5.0058802129481
-4.732e-05,5.00621116982168
-4.728e-05,5.00687308356884
-4.724e-05,5.00654212669526
-4.72e-05,5.00621116982168
-4.716e-05,5.00654212669526
-4.712e-05,5.00654212669526
-4.708e-05,5.00621116982168
-4.704e-05,5.00654212669526
-4.7e-05,5.00687308356884
-4.696e-05,5.0058802129481
-4.692e-05,5.00621116982168
-4.688e-05,5.00654212669526
-4.684e-05,5.00654212669526
-4.68e-05,5.00654212669526
-4.676e-05,5.00621116982168
-4.672e-05,5.0058802129481
-4.668e-05,5.00654212669526
-4.664e-05,5.00621116982168
-4.66e-05,5.00554925607452
-4.656e-05,5.00687308356884
-4.652e-05,5.00654212669526
-4.648e-05,5.00554925607452
-4.644e-05,5.0058802129481
-4.64e-05,5.00687308356884
-4.636e-05,5.00654212669526
-4.632e-05,5.00621116982168
-4.628e-05,5.00720404044242
-4.624e-05,5.00621116982168
-4.62e-05,5.00554925607452
-4.616e-05,5.00621116982168
-4.612e-05,5.00621116982168
-4.608e-05,5.0058802129481
-4.604e-05,5.0058802129481
-4.6e-05,5.00621116982168
-4.596e-05,5.00621116982168
-4.592e-05,5.00621116982168
-4.588e-05,5.00687308356884
-4.584e-05,5.00654212669526
-4.58e-05,5.00654212669526
-4.576e-05,5.00654212669526
-4.572e-05,5.00621116982168
-4.568e-05,5.00654212669526
-4.564e-05,5.00621116982168
-4.56e-05,5.0058802129481
-4.556e-05,5.00621116982168
-4.552e-05,5.00687308356884
-4.548e-05,5.00687308356884
